state_postal,candidate_normalized,district,office,county_fips,year,stage,jurisdiction,precinct,candidate,party,votes,writein,mode,dataverse,state,state_icpsr,state_fips,county_ansi,county_name,county_lat,county_long,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_fec_name,special
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-25,NA,NA,4,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-3,NA,NA,5,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-26,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 9-1,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-5,NA,NA,9,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 26-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-7,NA,NA,17,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-9,NA,NA,16,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-11,NA,NA,7,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-14,NA,NA,5,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,24,State Senate,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 1-15,NA,NA,7,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,25,State House,56029,2016,gen,Park,Powell Fairgrounds 9-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,25,State House,56029,2016,gen,Park,Powell Fairgrounds 9-2,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,25,State House,56029,2016,gen,Park,Powell Fairgrounds 9-4,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,25,State House,56029,2016,gen,Park,Powell Fairgrounds 9-5,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,25,State House,56029,2016,gen,Park,Powell Fairgrounds 9-7,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,25,State House,56029,2016,gen,Park,Powell Fairgrounds 10-1,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,25,State House,56029,2016,gen,Park,Powell Fairgrounds 10-2,NA,NA,5,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,25,State House,56029,2016,gen,Park,Garland Community Church 6-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56003,2016,gen,Big Horn,Cowley-Log Gym 22-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56003,2016,gen,Big Horn,Byron-Town Complex 23-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56003,2016,gen,Big Horn,Deaver-Community Hall 25-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56003,2016,gen,Big Horn,Frannie-Community Center 26-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56003,2016,gen,Big Horn,Emblem-Greybull Irrigation District Office 5-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56003,2016,gen,Big Horn,Greybull-Elks Lodge 11-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56003,2016,gen,Big Horn,Shell-Community Hall 16-1,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56003,2016,gen,Big Horn,Lovell-Community Center 20-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State House,56029,2016,gen,Park,Garland Community Church 6-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Riverton, Fremont Ctr.- Fairgrounds 3-3",NA,NA,6,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Riverton, Fremont Ctr.- Fairgrounds 3-4",NA,NA,4,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Riverton, Fremont Ctr.- Fairgrounds 3-5",NA,NA,3,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Riverton, Fremont Ctr.- Fairgrounds 3-6",NA,NA,3,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Dubois, Headwaters Comm.Center 7-1",NA,NA,5,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,Missouri Valley Fire Hall 9-1,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Defelder, Heritage Hall-Fairgrounds 10-1",NA,NA,6,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,Jeffrey City Fire Hall 12-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Pavillion, Wind River Recreation Ctr. 14-1",NA,NA,4,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Morton, Kinnear Fire Hall 16-1",NA,NA,0,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Big Bend, Fremont Ctr.- Fairgrounds 18-1",NA,NA,6,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Big Bend, Fremont Ctr.- Fairgrounds 18-2",NA,NA,1,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,Crowheart Fire Hall 19-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Reclamation, Heritage Hall - Fair 21-1",NA,NA,2,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Riverton, Fremont Ctr.- Fairgrounds 3-1",NA,NA,3,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,26,State Senate,56013,2016,gen,Fremont,"Riverton, Fremont Ctr- Fairgrounds 3-2",NA,NA,1,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,27,State House,56003,2016,gen,Big Horn,Hayattville-Community Center 6-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,27,State House,56003,2016,gen,Big Horn,Manderson-Town Hall 8-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,27,State House,56043,2016,gen,Washakie,Ten Sleep Senior Center 3-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605085,Washakie County,43.878831,-107.669052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,27,State House,56043,2016,gen,Washakie,Community Center Complex 5-1,NA,NA,4,TRUE,total,state,Wyoming,68,56,1605085,Washakie County,43.878831,-107.669052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,27,State House,56043,2016,gen,Washakie,Community Center Complex 5-2,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605085,Washakie County,43.878831,-107.669052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,27,State House,56043,2016,gen,Washakie,Community Center Complex 5-3,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605085,Washakie County,43.878831,-107.669052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,27,State House,56043,2016,gen,Washakie,Community Center Complex 5-5,NA,NA,5,TRUE,total,state,Wyoming,68,56,1605085,Washakie County,43.878831,-107.669052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56003,2016,gen,Big Horn,Basin-Fair Grounds 1-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56003,2016,gen,Big Horn,Burlington-Fire Hall 2-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56003,2016,gen,Big Horn,Otto-Burlington Fire Hall 3-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605067,Big Horn County,44.525117,-107.994848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56013,2016,gen,Fremont,Shoshoni Senior Citizens Center 20-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56013,2016,gen,Fremont,Lysite Fire Hall 22-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605072,Fremont County,43.054831,-108.608935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56017,2016,gen,Hot Springs,1 Hot Springs Cnty Fair Bldg. 1-1,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605074,Hot Springs County,43.720209,-108.435076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56017,2016,gen,Hot Springs,2 Hot Springs Cnty Fair Bldg. 1-2,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605074,Hot Springs County,43.720209,-108.435076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56017,2016,gen,Hot Springs,Hot Springs County Museum 2-4,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605074,Hot Springs County,43.720209,-108.435076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56017,2016,gen,Hot Springs,Armory 3-3,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605074,Hot Springs County,43.720209,-108.435076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56029,2016,gen,Park,Meeteetse Senior Center 8-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56029,2016,gen,Park,Meeteetse Senior Center 8-2,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State House,56029,2016,gen,Park,Meeteetse Senior Center 8-3,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605079,Park County,44.492387,-109.593597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Industrial Building 1-12,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Natrona County Library 1-2,NA,NA,4,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Restoration Church 3-2,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Restoration Church 3-4,NA,NA,5,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Prince of Peace Lutheran Church 3-8,NA,NA,5,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Industrial Building 1-3,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Casper College 1-4,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Industrial Building 1-5,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Senior Citizens' Center 1-7,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,28,State Senate,56025,2016,gen,Natrona,Industrial Building 1-9,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605077,Natrona County,42.977645,-106.768219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,29,State House,56033,2016,gen,Sheridan,Ed Hammer Inc. 1-1,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,29,State House,56033,2016,gen,Sheridan,Holy Name Church 4-4,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,29,State House,56033,2016,gen,Sheridan,Exhibit Hall 2-1,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,29,State House,56033,2016,gen,Sheridan,Exhibit Hall 2-3,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,29,State House,56033,2016,gen,Sheridan,Exhibit Hall 2-4,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,29,State House,56033,2016,gen,Sheridan,Sheridan County Courthouse 3-2,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,29,State House,56033,2016,gen,Sheridan,Holy Name Church 3-3,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,29,State House,56033,2016,gen,Sheridan,The Rock Church 3-4,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 3-1,NA,NA,5,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56005,2016,gen,Campbell,4-J School 13-1,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56005,2016,gen,Campbell,Wright Town Hall 14-1,NA,NA,4,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56005,2016,gen,Campbell,Wright Town Hall 14-2,NA,NA,6,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56005,2016,gen,Campbell,Cam-Plex Wyoming Center 19-1,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56005,2016,gen,Campbell,1st United Methodist Church 23-1,NA,NA,9,TRUE,total,state,Wyoming,68,56,1605068,Campbell County,44.191999,-105.517014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56009,2016,gen,Converse,Eastern Wyoming College 1-1,NA,NA,7,TRUE,total,state,Wyoming,68,56,1605070,Converse County,42.974898,-105.505917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56009,2016,gen,Converse,Dry Creek Hall 13-13,NA,NA,7,TRUE,total,state,Wyoming,68,56,1605070,Converse County,42.974898,-105.505917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56009,2016,gen,Converse,Douglas Recreation Center 23-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605070,Converse County,42.974898,-105.505917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,3,State House,56009,2016,gen,Converse,Douglas Recreation Center 23-4,NA,NA,16,TRUE,total,state,Wyoming,68,56,1605070,Converse County,42.974898,-105.505917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,30,State House,56033,2016,gen,Sheridan,Calvary Baptist Church 3-5,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,30,State House,56033,2016,gen,Sheridan,Water Products Inc. 4-2,NA,NA,2,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,30,State House,56033,2016,gen,Sheridan,Holy Name Church 4-3,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,30,State House,56033,2016,gen,Sheridan,Tourist Information Center 5-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,30,State House,56033,2016,gen,Sheridan,Bethesda Worship 6-1,NA,NA,1,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,30,State House,56033,2016,gen,Sheridan,Bethesda Worship 11-1,NA,NA,3,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
WY,NA,30,State House,56033,2016,gen,Sheridan,Wyarno Fire Hall 16-1,NA,NA,0,TRUE,total,state,Wyoming,68,56,1605081,Sheridan County,44.781369,-106.881211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
