STATEFP|DISTRICT|NAME|NAMELSAD
18|07950|North Posey County Schools Metropolitan School District|North Posey County Schools Metropolitan School District
18|07980|North Putnam Community Schools|North Putnam Community Schools
18|08010|North Spencer County School Corporation|North Spencer County School Corporation
18|08040|Tipton County Northern Community School Corporation|Tipton County Northern Community School Corporation
18|08070|North Vermillion Community School Corporation|North Vermillion Community School Corporation
18|08100|North West Hendricks Schools|North West Hendricks Schools
18|08120|Northeast Dubois County School Corporation|Northeast Dubois County School Corporation
18|08130|North White School Corporation|North White School Corporation
18|08160|Northeast School Corporation|Northeast School Corporation
18|08190|Northeastern Wayne Schools|Northeastern Wayne Schools
18|08220|Northern Wells Community Schools|Northern Wells Community Schools
18|08250|Northwest Allen County Schools|Northwest Allen County Schools
18|08280|Shenandoah School Corporation|Shenandoah School Corporation
18|08310|Northwestern Consolidated School Corporation|Northwestern Consolidated School Corporation
18|08340|Oak Hill United School Corporation|Oak Hill United School Corporation
18|08460|Oregon-Davis School Corporation|Oregon-Davis School Corporation
18|08490|Orleans Community Schools|Orleans Community Schools
18|08640|Paoli Community School Corporation|Paoli Community School Corporation
18|08760|Penn-Harris-Madison School Corporation|Penn-Harris-Madison School Corporation
18|08820|Perry Township Metropolitan School District|Perry Township Metropolitan School District
18|08850|Peru Community Schools|Peru Community Schools
18|08900|Pike County School Corporation|Pike County School Corporation
18|08910|Pike Township Metropolitan School District|Pike Township Metropolitan School District
18|08940|Pioneer Regional School Corporation|Pioneer Regional School Corporation
18|08970|Plainfield Community School Corporation|Plainfield Community School Corporation
18|09000|East Porter County School Corporation|East Porter County School Corporation
18|09060|Plymouth Community School Corporation|Plymouth Community School Corporation
18|09120|John Glenn School Corporation|John Glenn School Corporation
18|09150|Portage Township Schools|Portage Township Schools
18|09180|Porter Township School Corporation|Porter Township School Corporation
18|09300|Prairie Heights Community School Corporation|Prairie Heights Community School Corporation
18|09360|West Central School Corporation|West Central School Corporation
18|09370|West Clark Community Schools|West Clark Community Schools
18|09420|Rensselaer Central School Corporation|Rensselaer Central School Corporation
18|09480|Richland-Bean Blossom Community School Corporation|Richland-Bean Blossom Community School Corporation
18|09510|Richmond Community School Corporation|Richmond Community School Corporation
18|09600|Rising Sun-Ohio County Community Schools|Rising Sun-Ohio County Community Schools
18|09630|Rochester Community School Corporation|Rochester Community School Corporation
18|09660|Rockville Community Schools|Rockville Community Schools
18|09690|Merrillville Community School|Merrillville Community School
18|09720|Rossville Consolidated School District|Rossville Consolidated School District
18|09750|Rush County Schools|Rush County Schools
18|09810|Salem Community Schools|Salem Community Schools
18|09840|Daleville Community Schools|Daleville Community Schools
18|09990|Scott County School District 1|Scott County School District 1
18|10020|Scott County School District 2|Scott County School District 2
18|10080|Seymour Community Schools|Seymour Community Schools
18|10110|Shakamak Schools Metropolitan School District|Shakamak Schools Metropolitan School District
18|10140|Shelbyville Central Schools|Shelbyville Central Schools
18|10170|Shoals Community School Corporation|Shoals Community School Corporation
18|10230|Smith-Green Community Schools|Smith-Green Community Schools
18|10260|South Adams Schools|South Adams Schools
18|10290|South Bend Community School Corporation|South Bend Community School Corporation
18|10350|South Gibson School Corporation|South Gibson School Corporation
18|10360|South Harrison Community Schools|South Harrison Community Schools
18|10380|South Henry School Corporation|South Henry School Corporation
18|10410|South Knox School Corporation|South Knox School Corporation
18|10440|South Madison Community School Corporation|South Madison Community School Corporation
18|10450|South Montgomery Community School Corporation|South Montgomery Community School Corporation
18|10470|South Newton School Corporation|South Newton School Corporation
18|10500|South Putnam Community Schools|South Putnam Community Schools
18|10530|South Ripley Community School Corporation|South Ripley Community School Corporation
18|10560|South Spencer County School Corporation|South Spencer County School Corporation
18|10590|South Vermillion Community School Corporation|South Vermillion Community School Corporation
18|10620|Southeast Fountain School Corporation|Southeast Fountain School Corporation
18|10640|Southeast Dubois County School Corporation|Southeast Dubois County School Corporation
18|10650|Hamilton Southeastern Schools|Hamilton Southeastern Schools
18|10680|Southeastern School Corporation|Southeastern School Corporation
18|10710|Southern Hancock County Community School Corporation|Southern Hancock County Community School Corporation
18|10740|Randolph Southern School Corporation|Randolph Southern School Corporation
18|10770|Southern Wells Community Schools|Southern Wells Community Schools
18|10800|Southwestern Jefferson County Consolidated Schools|Southwestern Jefferson County Consolidated Schools
18|10830|Southwestern Shelby County Consolidated Schools|Southwestern Shelby County Consolidated Schools
18|10860|Southwest School Corporation|Southwest School Corporation
18|10870|Southwest Dubois County School Corporation|Southwest Dubois County School Corporation
18|10900|Southwest Parke Community School Corporation|Southwest Parke Community School Corporation
18|10920|Speedway School Town|Speedway School Town
18|10950|Spencer-Owen Community Schools|Spencer-Owen Community Schools
18|10980|Springs Valley Community School Corporation|Springs Valley Community School Corporation
18|11100|Steuben County Metropolitan School District|Steuben County Metropolitan School District
18|11190|Sunman-Dearborn Community School Corporation|Sunman-Dearborn Community School Corporation
18|11220|Switzerland County School Corporation|Switzerland County School Corporation
18|11250|Taylor Community School Corporation|Taylor Community School Corporation
18|11260|Tell City-Troy Township School Corporation|Tell City-Troy Township School Corporation
18|11340|Tippecanoe School Corporation|Tippecanoe School Corporation
18|11370|Tippecanoe Valley School Corporation|Tippecanoe Valley School Corporation
18|11400|Tipton Community School Corporation|Tipton Community School Corporation
18|11430|Tri-County School Corporation|Tri-County School Corporation
18|11460|Tri-Creek School Corporation|Tri-Creek School Corporation
18|11490|Triton School Corporation|Triton School Corporation
18|11550|Turkey Run Community School Corporation|Turkey Run Community School Corporation
18|11580|Twin Lakes School Corporation|Twin Lakes School Corporation
18|11610|Union County-College Corner Joint School District|Union County-College Corner Joint School District
18|11700|Union Township School Corporation|Union Township School Corporation
18|11730|Union School Corporation|Union School Corporation
18|11910|Union-North United School Corporation|Union-North United School Corporation
18|11970|Valparaiso Community Schools|Valparaiso Community Schools
18|12060|Crothersville Community Schools|Crothersville Community Schools
18|12090|Vigo County School Corporation|Vigo County School Corporation
18|12120|Vincennes Community School Corporation|Vincennes Community School Corporation
18|12150|Wabash City Schools|Wabash City Schools
18|12180|Wabash County Schools Metropolitan School District|Wabash County Schools Metropolitan School District
18|12240|Wa-Nee Community Schools|Wa-Nee Community Schools
18|12360|Warren Township Metropolitan School District|Warren Township Metropolitan School District
18|12390|Warrick County School Corporation|Warrick County School Corporation
18|12420|Warsaw Community Schools|Warsaw Community Schools
18|12450|Washington Community School Corporation|Washington Community School Corporation
18|12720|Washington Township Metropolitan School District|Washington Township Metropolitan School District
18|12810|Wayne Township Metropolitan School District|Wayne Township Metropolitan School District
18|12870|West Lafayette Community School Corporation|West Lafayette Community School Corporation
18|12880|Frankton-Lapel Community Schools|Frankton-Lapel Community Schools
18|12900|West Noble School Corporation|West Noble School Corporation
18|12930|West Washington School Corporation|West Washington School Corporation
18|12990|Western Boone County Community School Corporation|Western Boone County Community School Corporation
18|13050|Western Wayne Schools|Western Wayne Schools
18|13080|Westfield-Washington Schools|Westfield-Washington Schools
18|13110|Westview School Corporation|Westview School Corporation
18|13200|Whiting School City|Whiting School City
18|13230|Whitko Community School Corporation|Whitko Community School Corporation
18|99997|School District Not Defined|School District Not Defined
18|99998|School District Not Defined (Water)|School District Not Defined (Water)
