STATEFP|DISTRICT|NAME|NAMELSAD
01|02640|Ozark City School District|Ozark City School District
01|02650|Pell City City School District|Pell City City School District
01|02670|Perry County School District|Perry County School District
01|02700|Phenix City City School District|Phenix City City School District
01|02730|Pickens County School District|Pickens County School District
01|02760|Piedmont City School District|Piedmont City School District
01|02790|Pike County School District|Pike County School District
01|02820|Randolph County School District|Randolph County School District
01|02850|Roanoke City School District|Roanoke City School District
01|02880|Russell County School District|Russell County School District
01|02910|Russellville City School District|Russellville City School District
01|02940|Scottsboro City School District|Scottsboro City School District
01|02970|Selma City School District|Selma City School District
01|03000|Sheffield City School District|Sheffield City School District
01|03030|Shelby County School District|Shelby County School District
01|03062|St. Clair County School District|St. Clair County School District
01|03090|Sumter County School District|Sumter County School District
01|03120|Sylacauga City School District|Sylacauga City School District
01|03150|Talladega City School District|Talladega City School District
01|03180|Talladega County School District|Talladega County School District
01|03210|Tallapoosa County School District|Tallapoosa County School District
01|03240|Tallassee City School District|Tallassee City School District
01|03270|Tarrant City School District|Tarrant City School District
01|03300|Thomasville City School District|Thomasville City School District
01|03330|Troy City School District|Troy City School District
01|03360|Tuscaloosa City School District|Tuscaloosa City School District
01|03390|Tuscaloosa County School District|Tuscaloosa County School District
01|03420|Tuscumbia City School District|Tuscumbia City School District
01|03430|Vestavia Hills City School District|Vestavia Hills City School District
01|03450|Walker County School District|Walker County School District
01|03480|Washington County School District|Washington County School District
01|03510|Wilcox County School District|Wilcox County School District
01|03540|Winfield City School District|Winfield City School District
01|03580|Winston County School District|Winston County School District
